"Freq [MHz]","dB(S(1,1)) []"
761.3,-2.18292964810508
761.4,-2.18206911513298
761.5,-2.18120951575952
761.6,-2.18035084856028
761.7,-2.17949311211355
761.8,-2.17863630500033
761.9,-2.17778042580433
762,-2.17692547311194
762.1,-2.17607144551224
762.2,-2.17521834159701
762.3,-2.17436615996071
762.4,-2.17351489920043
762.5,-2.17266455791599
762.6,-2.17181513470983
762.7,-2.17096662818705
762.8,-2.17011903695541
762.9,-2.1692723596253
763,-2.16842659480978
763.1,-2.1675817411245
763.2,-2.16673779718777
763.3,-2.16589476162051
763.4,-2.16505263304625
763.5,-2.16421141009115
763.6,-2.16337109138394
763.7,-2.162531675556
763.8,-2.16169316124125
763.9,-2.16085554707624
764,-2.16001883170009
764.1,-2.15918301375448
764.2,-2.15834809188369
764.3,-2.15751406473456
764.4,-2.15668093095647
764.5,-2.15584868920138
764.6,-2.15501733812379
764.7,-2.15418687638074
764.8,-2.15335730263183
764.9,-2.15252861553918
765,-2.15170081376743
765.1,-2.15087389598376
765.2,-2.15004786085786
765.3,-2.14922270706194
765.4,-2.1483984332707
765.5,-2.14757503816138
765.6,-2.14675252041367
765.7,-2.14593087870978
765.8,-2.14511011173442
765.9,-2.14429021817474
766,-2.1434711967204
766.1,-2.14265304606352
766.2,-2.14183576489868
766.3,-2.14101935192294
766.4,-2.14020380583581
766.5,-2.13938912533922
766.6,-2.13857530913759
766.7,-2.13776235593776
766.8,-2.13695026444899
766.9,-2.136139033383
767,-2.13532866145391
767.1,-2.13451914737828
767.2,-2.13371048987508
767.3,-2.13290268766567
767.4,-2.13209573947385
767.5,-2.13128964402578
767.6,-2.13048440005006
767.7,-2.12968000627764
767.8,-2.12887646144187
767.9,-2.1280737642785
768,-2.12727191352561
768.1,-2.1264709079237
768.2,-2.12567074621561
768.3,-2.12487142714652
768.4,-2.12407294946402
768.5,-2.123275311918
768.6,-2.12247851326071
768.7,-2.12168255224677
768.8,-2.12088742763309
768.9,-2.12009313817895
769,-2.11929968264593
769.1,-2.11850705979795
769.2,-2.11771526840123
769.3,-2.11692430722432
769.4,-2.11613417503807
769.5,-2.11534487061562
769.6,-2.11455639273243
769.7,-2.11376874016625
769.8,-2.1129819116971
769.9,-2.1121959061073
770,-2.11141072218144
770.1,-2.1106263587064
770.2,-2.10984281447131
770.3,-2.10906008826758
770.4,-2.10827817888888
770.5,-2.10749708513112
770.6,-2.10671680579248
770.7,-2.10593733967339
770.8,-2.10515868557649
770.9,-2.10438084230669
771,-2.10360380867113
771.1,-2.10282758347916
771.2,-2.10205216554238
771.3,-2.10127755367458
771.4,-2.10050374669179
771.5,-2.09973074341223
771.6,-2.09895854265634
771.7,-2.09818714324676
771.8,-2.09741654400833
771.9,-2.09664674376808
772,-2.09587774135521
772.1,-2.09510953560112
772.2,-2.09434212533941
772.3,-2.09357550940582
772.4,-2.09280968663827
772.5,-2.09204465587686
772.6,-2.09128041596383
772.7,-2.09051696574359
772.8,-2.08975430406272
772.9,-2.08899242976992
773,-2.08823134171604
773.1,-2.08747103875408
773.2,-2.08671151973918
773.3,-2.08595278352859
773.4,-2.08519482898171
773.5,-2.08443765496004
773.6,-2.08368126032722
773.7,-2.082925643949
773.8,-2.08217080469322
773.9,-2.08141674142986
774,-2.08066345303097
774.1,-2.07991093837072
774.2,-2.07915919632536
774.3,-2.07840822577324
774.4,-2.07765802559478
774.5,-2.07690859467249
774.6,-2.07615993189096
774.7,-2.07541203613684
774.8,-2.07466490629887
774.9,-2.07391854126783
775,-2.07317293993656
775.1,-2.0724281012
775.2,-2.07168402395508
775.3,-2.07094070710081
775.4,-2.07019814953826
775.5,-2.06945635017049
775.6,-2.06871530790265
775.7,-2.06797502164189
775.8,-2.06723549029739
775.9,-2.06649671278036
776,-2.06575868800404
776.1,-2.06502141488366
776.2,-2.06428489233648
776.3,-2.06354911928175
776.4,-2.06281409464076
776.5,-2.06207981733677
776.6,-2.06134628629502
776.7,-2.0606135004428
776.8,-2.05988145870932
776.9,-2.05915016002582
777,-2.05841960332551
777.1,-2.05768978754356
777.2,-2.05696071161713
777.3,-2.05623237448535
777.4,-2.05550477508929
777.5,-2.05477791237202
777.6,-2.05405178527853
777.7,-2.05332639275577
777.8,-2.05260173375267
777.9,-2.05187780722007
778,-2.05115461211076
778.1,-2.05043214737948
778.2,-2.04971041198289
778.3,-2.04898940487959
778.4,-2.04826912503011
778.5,-2.04754957139687
778.6,-2.04683074294426
778.7,-2.04611263863855
778.8,-2.04539525744793
778.9,-2.0446785983425
779,-2.04396266029426
779.1,-2.04324744227711
779.2,-2.04253294326687
779.3,-2.0418191622412
779.4,-2.04110609817971
779.5,-2.04039375006385
779.6,-2.03968211687699
779.7,-2.03897119760433
779.8,-2.03826099123299
779.9,-2.03755149675195
780,-2.03684271315203
780.1,-2.03613463942596
780.2,-2.03542727456829
780.3,-2.03472061757544
780.4,-2.03401466744569
780.5,-2.03330942317916
780.6,-2.03260488377784
780.7,-2.03190104824551
780.8,-2.03119791558785
780.9,-2.03049548481233
781,-2.02979375492829
781.1,-2.02909272494685
781.2,-2.028392393881
781.3,-2.02769276074553
781.4,-2.02699382455704
781.5,-2.02629558433397
781.6,-2.02559803909655
781.7,-2.02490118786683
781.8,-2.02420502966864
781.9,-2.02350956352764
782,-2.02281478847128
782.1,-2.02212070352879
782.2,-2.0214273077312
782.3,-2.02073460011133
782.4,-2.02004257970377
782.5,-2.01935124554491
782.6,-2.01866059667289
782.7,-2.01797063212765
782.8,-2.01728135095088
782.9,-2.01659275218606
783,-2.0159048348784
783.1,-2.0152175980749
783.2,-2.01453104082429
783.3,-2.01384516217708
783.4,-2.01315996118551
783.5,-2.01247543690357
783.6,-2.011791588387
783.7,-2.01110841469328
783.8,-2.01042591488162
783.9,-2.00974408801297
784,-2.00906293315
784.1,-2.0083824493571
784.2,-2.00770263570042
784.3,-2.0070234912478
784.4,-2.00634501506879
784.5,-2.00566720623468
784.6,-2.00499006381846
784.7,-2.00431358689481
784.8,-2.00363777454014
784.9,-2.00296262583256
785,-2.00228813985184
785.1,-2.00161431567949
785.2,-2.0009411523987
785.3,-2.00026864909433
785.4,-1.99959680485295
785.5,-1.99892561876278
785.6,-1.99825508991375
785.7,-1.99758521739745
785.8,-1.99691600030715
785.9,-1.99624743773777
786,-1.99557952878594
786.1,-1.9949122725499
786.2,-1.99424566812958
786.3,-1.99357971462656
786.4,-1.99291441114409
786.5,-1.99224975678704
786.6,-1.99158575066195
786.7,-1.990922391877
786.8,-1.990259679542
786.9,-1.98959761276843
787,-1.98893619066937
787.1,-1.98827541235954
787.2,-1.98761527695532
787.3,-1.98695578357467
787.4,-1.9862969313372
787.5,-1.98563871936415
787.6,-1.98498114677836
787.7,-1.98432421270428
787.8,-1.98366791626798
787.9,-1.98301225659716
788,-1.98235723282108
788.1,-1.98170284407064
788.2,-1.98104908947832
788.3,-1.98039596817821
788.4,-1.97974347930599
788.5,-1.97909162199892
788.6,-1.97844039539585
788.7,-1.97778979863725
788.8,-1.97713983086511
788.9,-1.97649049122305
789,-1.97584177885625
789.1,-1.97519369291147
789.2,-1.97454623253701
789.3,-1.97389939688277
789.4,-1.97325318510022
789.5,-1.97260759634236
789.6,-1.97196262976377
789.7,-1.9713182845206
789.8,-1.97067455977051
789.9,-1.97003145467276
790,-1.96938896838813
790.1,-1.96874710007894
790.2,-1.96810584890907
790.3,-1.96746521404393
790.4,-1.96682519465047
790.5,-1.96618578989717
790.6,-1.96554699895404
790.7,-1.96490882099263
790.8,-1.964271255186
790.9,-1.96363430070875
791,-1.96299795673698
791.1,-1.96236222244831
791.2,-1.9617270970219
791.3,-1.96109257963838
791.4,-1.96045866947994
791.5,-1.95982536573022
791.6,-1.95919266757442
791.7,-1.95856057419919
791.8,-1.9579290847927
791.9,-1.95729819854464
792,-1.95666791464615
792.1,-1.95603823228988
792.2,-1.95540915066997
792.3,-1.95478066898204
792.4,-1.9541527864232
792.5,-1.95352550219203
792.6,-1.95289881548858
792.7,-1.9522727255144
792.8,-1.95164723147249
792.9,-1.95102233256731
793,-1.95039802800482
793.1,-1.94977431699241
793.2,-1.94915119873896
793.3,-1.94852867245478
793.4,-1.94790673735165
793.5,-1.94728539264281
793.6,-1.94666463754294
793.7,-1.94604447126817
793.8,-1.94542489303607
793.9,-1.94480590206567
794,-1.94418749757743
794.1,-1.94356967879324
794.2,-1.94295244493643
794.3,-1.94233579523177
794.4,-1.94171972890547
794.5,-1.94110424518513
794.6,-1.94048934329981
794.7,-1.93987502247997
794.8,-1.93926128195752
794.9,-1.93864812096575
795,-1.93803553873939
795.1,-1.93742353451457
795.2,-1.93681210752885
795.3,-1.93620125702117
795.4,-1.93559098223189
795.5,-1.93498128240278
795.6,-1.93437215677698
795.7,-1.93376360459908
795.8,-1.933155625115
795.9,-1.93254821757211
796,-1.93194138121913
796.1,-1.9313351153062
796.2,-1.93072941908482
796.3,-1.93012429180788
796.4,-1.92951973272967
796.5,-1.92891574110582
796.6,-1.92831231619337
796.7,-1.92770945725072
796.8,-1.92710716353764
796.9,-1.92650543431526
797,-1.9259042688461
797.1,-1.92530366639403
797.2,-1.92470362622426
797.3,-1.92410414760341
797.4,-1.92350522979941
797.5,-1.92290687208155
797.6,-1.92230907372051
797.7,-1.92171183398827
797.8,-1.92111515215819
797.9,-1.92051902750496
798,-1.91992345930462
798.1,-1.91932844683454
798.2,-1.91873398937345
798.3,-1.91814008620138
798.4,-1.91754673659973
798.5,-1.91695393985121
798.6,-1.91636169523986
798.7,-1.91577000205106
798.8,-1.91517885957148
798.9,-1.91458826708916
799,-1.91399822389342
799.1,-1.91340872927492
799.2,-1.91281978252562
799.3,-1.9122313829388
799.4,-1.91164352980906
799.5,-1.91105622243229
799.6,-1.91046946010569
799.7,-1.90988324212778
799.8,-1.90929756779835
799.9,-1.90871243641852
800,-1.90812784729069
800.1,-1.90754379971857
800.2,-1.90696029300714
800.3,-1.90637732646268
800.4,-1.90579489939278
800.5,-1.90521301110627
800.6,-1.90463166091331
800.7,-1.9040508481253
800.8,-1.90347057205497
800.9,-1.90289083201627
801,-1.90231162732446
801.1,-1.90173295729607
801.2,-1.9011548212489
801.3,-1.900577218502
801.4,-1.9000001483757
801.5,-1.89942361019161
801.6,-1.89884760327257
801.7,-1.8982721269427
801.8,-1.89769718052738
801.9,-1.89712276335323
802,-1.89654887474813
802.1,-1.89597551404122
802.2,-1.89540268056288
802.3,-1.89483037364475
802.4,-1.89425859261968
802.5,-1.8936873368218
802.6,-1.89311660558647
802.7,-1.89254639825029
802.8,-1.89197671415107
802.9,-1.8914075526279
803,-1.89083891302106
803.1,-1.8902707946721
803.2,-1.88970319692376
803.3,-1.88913611912003
803.4,-1.88856956060611
803.5,-1.88800352072844
803.6,-1.88743799883466
803.7,-1.88687299427364
803.8,-1.88630850639546
803.9,-1.88574453455141
804,-1.88518107809401
804.1,-1.88461813637697
804.2,-1.88405570875522
804.3,-1.88349379458488
804.4,-1.88293239322329
804.5,-1.88237150402898
804.6,-1.88181112636169
804.7,-1.88125125958235
804.8,-1.88069190305309
804.9,-1.88013305613723
805,-1.87957471819927
